sample_id,cluster
0,3
1,5
2,3
3,3
4,3
5,0
6,5
7,2
8,5
9,2
10,1
11,1
12,1
13,3
14,3
15,1
16,5
17,1
18,0
19,0
20,5
21,2
22,5
23,2
24,0
25,2
26,0
27,0
28,5
29,0
30,0
31,3
32,0
33,3
34,0
35,3
36,3
37,2
38,0
39,0
40,0
41,5
42,2
43,2
44,5
45,5
46,0
47,5
48,1
49,5
50,5
51,5
52,0
53,5
54,3
55,3
56,3
57,3
58,0
59,0
60,0
61,0
62,1
63,3
64,1
65,3
66,3
67,0
68,0
69,2
70,0
71,3
72,0
73,2
74,0
75,2
76,3
77,2
78,2
79,2
80,0
81,2
82,0
83,2
84,0
85,3
86,0
87,3
88,3
89,3
90,0
91,3
92,0
93,1
94,0
95,3
96,0
97,3
98,2
99,1
100,2
101,5
102,2
103,3
104,0
105,3
106,0
107,5
108,0
109,0
110,0
111,0
112,0
113,5
114,0
115,3
116,0
117,5
118,5
119,0
120,5
121,3
122,0
123,0
124,0
125,1
126,0
127,1
128,3
129,0
130,0
131,1
132,2
133,3
134,0
135,5
136,5
137,0
138,1
139,0
140,1
141,0
142,1
143,2
144,5
145,0
146,3
147,3
148,1
149,3
150,5
151,3
152,5
153,2
154,0
155,2
156,3
157,2
158,2
159,2
160,0
161,5
162,0
163,5
164,2
165,3
166,0
167,3
168,3
169,3
170,2
171,3
172,3
173,3
174,5
175,3
176,0
177,3
178,1
179,5
180,0
181,3
182,1
183,1
184,0
185,0
186,1
187,2
188,1
189,0
190,1
191,0
192,0
193,5
194,1
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,1
204,5
205,0
206,0
207,1
208,1
209,1
210,3
211,1
212,0
213,3
214,0
215,0
216,0
217,0
218,3
219,3
220,0
221,3
222,3
223,3
224,0
225,3
226,0
227,3
228,0
229,5
230,3
231,2
232,0
233,5
234,0
235,5
236,0
237,3
238,2
239,3
240,2
241,3
242,0
243,1
244,3
245,0
246,0
247,3
248,0
249,3
250,1
251,0
252,3
253,5
254,0
255,1
256,3
257,0
258,3
259,1
260,1
