sample_id,cluster
0,4
1,0
2,6
3,4
4,4
5,5
6,2
7,7
8,0
9,7
10,7
11,6
12,9
13,4
14,6
15,5
16,2
17,7
18,4
19,5
20,2
21,7
22,0
23,7
24,5
25,6
26,5
27,5
28,0
29,5
30,5
31,6
32,5
33,6
34,5
35,6
36,5
37,5
38,5
39,5
40,5
41,6
42,1
43,1
44,2
45,1
46,5
47,2
48,9
49,2
50,7
51,2
52,5
53,2
54,4
55,6
56,4
57,4
58,5
59,6
60,5
61,5
62,7
63,6
64,7
65,6
66,4
67,5
68,5
69,7
70,5
71,6
72,5
73,7
74,5
75,7
76,4
77,7
78,7
79,7
80,5
81,7
82,5
83,6
84,5
85,4
86,5
87,6
88,6
89,6
90,5
91,6
92,5
93,7
94,5
95,4
96,5
97,4
98,1
99,7
100,1
101,0
102,1
103,4
104,5
105,6
106,5
107,2
108,5
109,0
110,5
111,5
112,9
113,2
114,0
115,6
116,5
117,0
118,2
119,5
120,0
121,6
122,4
123,5
124,4
125,9
126,5
127,7
128,4
129,5
130,5
131,9
132,7
133,6
134,5
135,0
136,2
137,5
138,6
139,5
140,7
141,9
142,7
143,7
144,2
145,5
146,6
147,4
148,2
149,1
150,2
151,1
152,2
153,7
154,5
155,7
156,4
157,7
158,1
159,7
160,5
161,2
162,5
163,2
164,7
165,6
166,5
167,4
168,4
169,4
170,7
171,6
172,1
173,6
174,2
175,6
176,5
177,6
178,9
179,2
180,5
181,6
182,2
183,6
184,5
185,5
186,9
187,6
188,2
189,5
190,9
191,5
192,5
193,6
194,2
195,1
196,5
197,1
198,5
199,5
200,5
201,5
202,5
203,9
204,2
205,5
206,5
207,9
208,9
209,7
210,4
211,7
212,1
213,4
214,5
215,5
216,5
217,5
218,4
219,4
220,0
221,4
222,4
223,4
224,5
225,4
226,5
227,4
228,5
229,2
230,6
231,7
232,5
233,2
234,5
235,2
236,5
237,1
238,1
239,4
240,7
241,4
242,2
243,2
244,6
245,5
246,5
247,6
248,5
249,4
250,6
251,5
252,6
253,2
254,5
255,9
256,6
257,5
258,4
259,9
260,9
261,9
262,4
263,7
264,5
265,5
266,4
267,7
268,5
269,4
