sample_id,cluster
0,6
1,0
2,3
3,6
4,6
5,7
6,1
7,4
8,0
9,4
10,4
11,5
12,5
13,5
14,6
15,5
16,1
17,6
18,7
19,3
20,1
21,4
22,1
23,4
24,7
25,4
26,7
27,7
28,0
29,7
30,7
31,6
32,7
33,6
34,7
35,6
36,6
37,7
38,7
39,7
40,7
41,1
42,3
43,3
44,1
45,3
46,7
47,1
48,5
49,1
50,4
51,1
52,7
53,1
54,6
55,6
56,6
57,6
58,7
59,7
60,7
61,7
62,4
63,6
64,4
65,6
66,6
67,7
68,7
69,4
70,7
71,6
72,7
73,4
74,7
75,4
76,6
77,4
78,4
79,4
80,7
81,4
82,7
83,3
84,7
85,6
86,7
87,6
88,6
89,6
90,7
91,6
92,7
93,5
94,7
95,6
96,7
97,6
98,3
99,4
100,3
101,0
102,3
103,6
104,7
105,6
106,7
107,1
108,6
109,0
110,7
111,7
112,7
113,1
114,0
115,1
116,7
117,0
118,1
119,7
120,0
121,6
122,7
123,7
124,6
125,5
126,7
127,4
128,6
129,7
130,7
131,5
132,4
133,6
134,7
135,0
136,1
137,7
138,1
139,7
140,4
141,5
142,4
143,4
144,1
145,7
146,6
147,3
148,1
149,3
150,1
151,3
152,1
153,4
154,7
155,4
156,6
157,4
158,3
159,4
160,7
161,7
162,7
163,1
164,4
165,6
166,7
167,6
168,6
169,6
170,4
171,6
172,3
173,6
174,1
175,6
176,7
177,0
178,5
179,1
180,7
181,6
182,5
183,6
184,7
185,7
186,5
187,3
188,5
189,7
190,5
191,7
192,7
193,1
194,5
195,3
196,7
197,3
198,7
199,7
200,7
201,7
202,7
203,5
204,1
205,7
206,7
207,5
208,5
209,4
210,6
211,4
212,7
213,6
214,7
215,7
216,7
217,7
218,6
219,6
220,0
221,6
222,6
223,6
224,7
225,6
226,7
227,6
228,7
229,1
230,6
231,4
232,7
233,1
234,7
235,1
236,7
237,3
238,3
239,6
240,4
241,6
242,1
243,5
244,6
245,7
246,7
247,6
248,7
249,6
250,4
251,7
252,6
253,1
254,7
255,5
256,6
257,7
258,6
259,5
260,5
261,5
262,6
263,4
264,6
265,7
266,6
267,4
268,7
269,6
270,0
271,6
272,6
273,0
274,4
275,7
276,0
277,5
278,6
279,7
280,0
281,6
282,1
283,6
284,7
285,7
286,5
287,1
288,7
289,5
290,7
291,6
292,5
293,4
294,7
295,6
296,7
297,0
298,7
299,7
300,3
301,7
302,4
303,4
304,7
305,6
306,6
307,6
308,7
309,6
310,6
311,5
312,6
313,0
314,7
315,1
316,7
317,7
318,5
319,6
320,4
321,4
322,6
323,4
324,6
325,4
326,7
327,5
328,7
329,5
330,7
331,6
332,7
333,6
334,7
335,3
336,7
337,3
338,1
339,6
340,7
341,6
342,7
343,3
344,7
345,0
346,5
347,7
348,4
349,7
350,4
351,0
352,4
353,7
354,4
355,7
356,4
357,7
