sample_id,cluster
0,1
1,8
2,1
3,1
4,7
5,4
6,0
7,6
8,8
9,6
10,6
11,2
12,2
13,2
14,1
15,2
16,0
17,1
18,4
19,3
20,0
21,6
22,0
23,6
24,4
25,6
26,4
27,4
28,8
29,4
30,4
31,1
32,4
33,1
34,4
35,1
36,7
37,4
38,4
39,4
40,4
41,0
42,1
43,3
44,0
45,3
46,4
47,0
48,2
49,1
50,1
51,0
52,4
53,0
54,7
55,1
56,3
57,1
58,4
59,1
60,4
61,4
62,6
63,1
64,6
65,1
66,7
67,4
68,4
69,1
70,4
71,1
72,4
73,1
74,4
75,6
76,7
77,6
78,6
79,6
80,4
81,1
82,4
83,3
84,4
85,1
86,4
87,1
88,7
89,7
90,4
91,7
92,4
93,2
94,4
95,1
96,4
97,1
98,3
99,6
100,3
101,8
102,3
103,1
104,4
105,1
106,4
107,0
108,7
109,8
110,4
111,4
112,4
113,0
114,8
115,3
116,4
117,8
118,0
119,4
120,8
121,7
122,4
123,4
124,4
125,2
126,4
127,6
128,7
129,4
130,4
131,2
132,6
133,7
134,4
135,8
136,0
137,4
138,0
139,4
140,6
141,2
142,6
143,6
144,0
145,4
146,1
147,1
148,0
149,3
150,0
151,3
152,0
153,6
154,4
155,6
156,7
157,6
158,3
159,6
160,4
161,4
162,4
163,0
164,6
165,1
166,4
167,1
168,7
169,1
170,6
171,1
172,3
173,7
174,0
175,7
176,2
177,8
178,2
179,0
180,2
181,3
182,2
183,7
184,4
185,4
186,2
187,3
188,2
189,4
190,2
191,4
192,2
193,0
194,2
195,3
196,4
197,3
198,4
199,4
200,4
201,4
202,4
203,2
204,0
205,4
206,4
207,2
208,2
209,6
210,7
211,6
212,3
213,7
214,4
215,4
216,4
217,4
218,1
219,1
220,8
221,1
222,7
223,1
224,4
225,1
226,4
227,1
228,4
229,0
230,7
231,6
232,4
233,0
234,4
235,0
236,4
237,3
238,3
239,1
240,6
241,1
242,0
243,0
244,7
245,4
246,4
247,7
248,4
249,1
250,2
251,4
252,7
253,0
254,4
255,2
256,1
257,4
258,1
259,2
260,2
261,2
262,1
263,6
264,1
265,4
266,1
267,6
268,4
269,1
270,8
271,1
272,1
273,8
274,6
275,4
276,8
277,2
278,1
279,4
280,8
281,7
282,0
283,7
284,4
285,4
286,2
287,0
288,4
289,2
290,4
291,7
292,2
293,6
294,4
295,1
296,4
297,8
298,4
299,4
300,3
301,4
302,6
303,6
304,4
305,1
306,7
307,7
308,4
309,1
310,7
311,2
312,7
313,8
314,4
315,0
316,4
317,4
318,2
319,7
320,6
321,6
322,7
323,6
324,7
325,6
326,4
327,2
328,4
329,2
330,4
331,1
332,4
333,1
334,4
335,3
336,4
337,1
338,0
339,1
340,4
341,1
342,4
343,1
344,4
345,8
346,2
347,4
348,6
349,4
350,6
351,8
352,6
353,8
354,6
355,4
356,6
357,4
358,6
359,4
360,6
361,4
362,6
363,4
364,6
365,4
366,6
367,8
368,6
369,4
370,6
371,7
372,4
373,4
374,6
375,4
376,2
377,4
378,2
379,4
380,4
381,2
382,4
383,2
384,4
385,6
386,4
387,6
388,6
389,4
390,6
391,4
392,6
393,8
394,6
395,4
396,6
397,4
398,6
399,2
400,6
401,7
402,2
403,4
404,6
405,0
406,6
407,4
408,6
409,4
410,6
411,3
412,1
413,3
414,6
415,4
416,6
417,3
418,6
419,3
420,6
421,3
422,6
423,4
424,6
425,4
426,7
427,4
428,0
429,6
430,6
431,1
432,6
433,3
434,4
435,6
436,4
437,6
438,2
439,6
440,6
441,6
442,4
443,6
444,4
445,6
446,7
447,1
448,2
449,6
450,2
451,6
452,2
453,6
454,7
455,6
456,6
457,6
458,4
459,6
460,6
461,4
462,6
463,2
464,2
465,7
466,4
467,6
468,4
469,7
470,6
471,7
472,6
473,6
474,6
475,7
476,6
477,7
478,6
479,6
480,6
481,4
482,6
483,1
484,6
485,1
486,6
487,4
488,6
489,4
490,6
491,4
492,6
493,4
494,6
495,7
496,6
497,6
498,6
499,1
500,2
501,1
502,4
503,4
504,7
505,2
506,4
507,4
508,4
509,2
510,2
511,1
512,4
513,1
514,4
515,1
516,4
517,4
518,7
519,4
520,4
521,4
522,2
523,4
524,2
525,4
526,2
527,4
528,2
529,7
530,2
531,4
532,2
533,4
534,2
535,4
536,2
537,2
538,2
539,2
540,7
541,4
542,7
543,7
544,7
545,4
546,1
547,3
548,7
549,4
550,2
551,4
552,2
553,4
554,4
555,7
556,6
557,2
558,0
559,1
560,0
561,7
562,0
563,2
564,4
565,2
566,4
567,1
568,2
569,4
570,0
571,1
572,0
573,2
574,2
575,1
576,8
577,7
578,8
579,7
580,4
581,2
582,0
583,1
584,8
585,7
586,8
587,2
588,0
589,2
590,8
591,0
592,8
593,4
594,0
595,4
596,0
597,6
598,6
599,0
600,0
601,0
602,4
603,0
604,7
605,0
606,6
607,4
608,0
609,0
610,4
611,0
612,6
613,0
614,4
615,0
616,6
617,8
618,0
619,8
620,4
621,0
622,7
623,4
624,4
625,0
626,4
627,0
628,0
629,4
630,0
631,0
632,4
633,0
634,4
635,0
636,6
637,8
638,2
639,0
640,6
641,1
642,2
643,4
644,0
645,8
646,0
647,8
648,0
649,4
650,0
651,4
652,7
653,4
654,4
655,6
656,8
657,2
658,8
659,6
660,8
661,6
662,1
663,6
664,6
665,8
666,6
667,8
668,6
669,8
670,2
671,8
672,4
673,3
674,2
675,8
676,2
677,8
678,2
679,8
680,7
681,4
682,6
683,3
684,6
685,8
686,4
687,8
688,6
689,8
690,2
691,1
692,4
693,8
694,4
695,8
696,4
697,8
698,2
699,8
700,3
701,8
702,2
703,8
704,6
705,8
706,2
707,4
708,8
709,6
710,8
711,4
712,8
713,6
714,8
715,6
716,8
717,3
718,6
719,6
720,8
721,7
722,8
723,2
724,4
725,2
726,8
727,6
728,4
729,6
730,8
731,7
732,4
733,6
734,8
735,4
736,8
737,6
738,8
739,4
740,7
741,6
742,4
743,2
744,4
745,6
746,8
747,6
748,8
749,6
750,8
751,4
752,8
753,4
754,8
755,4
756,2
757,7
758,8
759,6
760,7
761,6
762,8
763,8
764,8
765,6
766,1
767,2
768,8
769,7
770,0
771,6
772,8
773,6
774,8
775,2
776,8
777,2
778,6
779,4
780,8
781,0
782,8
783,2
784,8
785,6
786,4
787,4
788,8
789,2
790,4
791,2
792,2
793,2
794,8
795,2
796,6
797,2
798,8
799,2
800,8
801,2
802,8
803,8
804,2
805,8
806,3
807,8
808,6
809,8
810,2
811,7
812,8
813,4
814,6
815,2
816,8
817,4
818,7
819,2
820,0
821,7
822,8
823,4
824,8
825,4
826,8
827,2
828,8
829,7
830,8
831,2
832,8
833,2
834,1
835,2
836,8
837,6
838,1
839,2
840,8
841,2
842,8
843,6
844,8
845,2
846,8
847,6
848,8
849,0
850,8
851,6
852,8
853,0
854,8
855,2
856,1
857,6
858,8
859,2
860,1
861,2
862,7
863,4
864,4
865,6
866,6
867,4
868,4
869,4
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,3
880,4
881,4
882,6
883,4
884,4
885,6
886,4
887,2
888,4
889,6
890,4
891,6
892,4
893,6
894,4
895,6
896,4
897,6
898,7
899,6
900,6
901,2
902,4
903,6
904,4
905,7
906,4
907,2
908,0
909,6
910,4
911,4
912,2
913,2
914,0
915,4
916,7
917,4
918,7
919,2
920,4
921,4
922,7
923,2
924,6
925,2
926,4
927,2
928,4
929,1
930,4
931,2
932,4
933,2
934,0
935,2
936,0
937,2
938,6
939,7
940,0
941,6
942,0
943,4
944,0
945,4
946,0
947,2
948,0
949,2
950,0
951,2
952,0
953,6
954,0
955,6
956,0
957,6
958,0
959,0
960,0
961,1
962,4
963,2
964,4
965,3
966,6
967,2
968,6
969,6
970,0
971,0
972,0
973,1
974,0
975,6
976,0
977,4
978,0
979,7
980,6
981,2
982,0
983,6
984,0
985,2
986,0
987,6
988,0
989,1
990,0
991,2
992,0
993,6
994,0
995,2
996,0
997,4
998,7
999,6
1000,0
1001,6
1002,2
1003,7
1004,4
1005,2
1006,4
1007,7
1008,2
1009,6
1010,0
1011,2
1012,4
1013,2
1014,4
1015,0
1016,4
1017,2
1018,8
1019,6
1020,8
1021,3
1022,0
1023,2
1024,8
1025,6
1026,0
1027,6
1028,8
1029,1
1030,8
1031,2
1032,8
1033,2
1034,2
1035,2
1036,0
1037,2
1038,0
1039,2
1040,0
1041,1
1042,0
1043,1
1044,8
1045,1
1046,0
1047,1
1048,4
1049,1
1050,4
1051,1
1052,3
1053,1
1054,4
1055,1
1056,4
1057,1
1058,7
1059,7
1060,0
1061,3
1062,0
1063,1
1064,8
1065,1
1066,0
1067,1
1068,1
1069,1
1070,1
1071,1
1072,4
1073,8
1074,0
1075,4
1076,4
1077,1
1078,4
1079,1
1080,8
1081,3
1082,4
1083,1
1084,2
1085,1
1086,4
1087,1
1088,0
1089,4
1090,4
1091,4
1092,1
1093,4
1094,4
1095,4
1096,4
1097,4
1098,7
1099,4
1100,6
1101,4
1102,7
1103,4
1104,7
1105,4
1106,7
1107,4
1108,4
1109,4
1110,2
1111,4
1112,7
1113,4
1114,7
1115,4
1116,7
1117,4
1118,7
1119,4
1120,3
1121,0
1122,6
1123,4
1124,7
1125,2
1126,4
1127,1
1128,4
1129,1
1130,0
1131,6
1132,4
1133,7
1134,4
1135,4
1136,3
1137,6
1138,1
1139,7
1140,8
1141,7
1142,2
1143,8
1144,4
1145,8
1146,7
1147,1
1148,1
1149,8
1150,2
1151,3
1152,6
1153,7
1154,1
1155,8
1156,7
1157,6
1158,7
1159,6
1160,7
1161,8
1162,6
1163,4
1164,7
1165,8
1166,7
1167,8
1168,6
1169,8
1170,7
1171,2
1172,7
1173,7
1174,7
1175,2
1176,7
1177,2
1178,7
1179,4
1180,7
1181,4
1182,4
1183,4
1184,7
1185,8
1186,1
1187,8
1188,2
1189,8
1190,6
1191,0
1192,7
1193,6
1194,7
1195,3
1196,4
1197,6
1198,1
1199,4
1200,7
1201,7
1202,6
1203,6
1204,6
1205,0
1206,4
1207,6
1208,2
1209,2
1210,2
1211,4
1212,7
1213,1
1214,4
1215,4
1216,4
1217,4
1218,4
1219,4
1220,2
1221,8
1222,7
1223,2
1224,4
1225,6
1226,2
1227,2
1228,4
1229,2
1230,4
1231,4
1232,4
1233,4
1234,8
1235,2
1236,8
1237,2
1238,6
1239,4
1240,0
1241,8
1242,7
1243,2
1244,2
1245,8
1246,2
1247,4
1248,2
1249,8
1250,2
1251,8
1252,4
1253,8
1254,4
1255,4
1256,2
1257,4
1258,7
1259,2
1260,7
1261,4
1262,7
1263,0
1264,2
1265,0
1266,3
1267,0
1268,7
1269,0
1270,7
1271,6
1272,2
1273,0
1274,1
1275,2
1276,0
1277,4
1278,0
1279,2
1280,0
1281,4
1282,1
1283,2
1284,0
1285,2
1286,4
1287,2
1288,0
1289,0
1290,0
1291,2
1292,0
1293,1
1294,8
1295,1
1296,8
1297,2
1298,0
1299,7
1300,0
1301,2
1302,0
1303,2
1304,0
1305,0
1306,8
1307,2
1308,1
1309,2
1310,0
1311,2
1312,0
1313,8
1314,7
1315,0
1316,4
1317,3
1318,2
1319,0
1320,4
1321,0
1322,0
1323,1
1324,4
1325,4
1326,1
1327,4
1328,8
1329,7
1330,2
1331,7
1332,2
1333,6
1334,2
1335,7
1336,2
1337,7
1338,0
1339,7
1340,7
1341,8
1342,4
1343,4
1344,4
1345,7
1346,4
1347,7
1348,4
1349,7
1350,6
1351,7
1352,8
1353,0
1354,7
1355,0
1356,4
1357,0
1358,4
1359,4
1360,4
1361,4
1362,3
1363,2
1364,0
1365,7
1366,4
1367,3
1368,4
1369,7
1370,1
1371,4
1372,0
1373,4
1374,2
1375,7
1376,4
1377,0
1378,4
1379,8
1380,4
1381,4
1382,7
1383,7
1384,4
1385,7
1386,7
1387,7
1388,7
1389,7
1390,4
1391,8
1392,2
1393,4
1394,4
1395,2
1396,4
1397,4
1398,4
1399,4
1400,8
1401,7
1402,0
1403,0
1404,7
1405,7
1406,1
1407,7
1408,1
1409,7
1410,1
1411,7
1412,1
1413,7
1414,1
1415,7
1416,1
1417,7
1418,4
1419,7
1420,1
1421,4
1422,1
1423,7
1424,1
1425,7
1426,1
1427,4
1428,4
1429,7
1430,1
1431,7
1432,1
1433,0
1434,1
1435,8
1436,1
1437,6
1438,1
1439,4
1440,1
1441,4
1442,4
1443,3
1444,2
1445,1
1446,4
1447,6
1448,7
1449,6
1450,8
1451,1
1452,6
1453,1
1454,7
1455,1
1456,0
1457,1
1458,7
1459,1
1460,7
1461,1
1462,0
1463,4
1464,4
1465,4
1466,1
1467,4
1468,4
1469,4
1470,4
1471,0
1472,2
1473,4
1474,0
1475,6
1476,4
1477,4
1478,7
1479,4
1480,6
1481,6
1482,8
1483,2
1484,7
1485,0
1486,4
1487,4
1488,0
1489,2
1490,8
1491,4
1492,0
1493,4
1494,4
1495,2
1496,0
1497,4
1498,0
1499,4
1500,4
1501,2
1502,4
1503,4
1504,4
1505,2
1506,0
1507,4
1508,4
1509,1
1510,0
1511,4
1512,3
1513,0
1514,7
1515,8
1516,4
1517,7
1518,7
1519,1
1520,7
1521,4
1522,8
1523,3
1524,4
1525,4
1526,4
1527,4
1528,4
1529,4
1530,4
1531,4
1532,4
1533,2
1534,4
1535,7
1536,6
1537,1
1538,7
1539,8
1540,4
1541,1
1542,7
1543,2
1544,7
1545,1
1546,7
1547,1
1548,1
1549,4
1550,4
1551,7
1552,1
1553,4
1554,1
1555,7
1556,1
1557,4
1558,8
1559,4
1560,3
1561,4
1562,1
1563,7
1564,8
1565,7
1566,1
1567,4
1568,1
1569,4
1570,8
1571,8
1572,1
1573,8
1574,1
1575,4
1576,1
1577,4
1578,0
1579,4
1580,1
1581,4
1582,1
1583,4
1584,1
1585,8
1586,1
1587,4
1588,1
1589,4
1590,8
1591,4
1592,2
1593,4
1594,1
1595,4
1596,4
1597,4
1598,4
1599,4
1600,1
1601,4
1602,8
1603,4
1604,8
1605,4
1606,1
1607,4
1608,4
1609,4
1610,2
1611,4
1612,3
1613,4
1614,4
1615,4
1616,8
1617,4
1618,1
1619,4
1620,4
1621,8
1622,4
1623,8
1624,8
1625,4
1626,1
1627,6
1628,4
1629,6
1630,4
1631,4
1632,6
1633,4
1634,4
1635,4
1636,5
1637,4
1638,4
1639,4
1640,8
1641,4
1642,7
1643,4
1644,4
1645,4
1646,4
1647,4
1648,4
1649,7
1650,4
1651,4
1652,4
1653,4
1654,4
1655,4
1656,8
1657,4
1658,4
1659,4
1660,3
1661,4
1662,4
1663,4
1664,4
1665,4
1666,3
1667,4
1668,8
1669,4
1670,6
1671,4
1672,3
1673,4
1674,4
1675,4
1676,4
1677,1
1678,4
1679,4
1680,4
1681,4
1682,4
1683,7
1684,4
1685,4
1686,4
1687,4
1688,4
1689,4
1690,8
1691,4
1692,4
1693,4
1694,4
1695,4
1696,6
1697,7
1698,4
1699,4
1700,4
1701,0
1702,0
1703,2
1704,2
1705,4
1706,0
1707,1
1708,0
1709,2
1710,0
1711,7
1712,4
1713,4
1714,3
1715,4
1716,0
1717,4
1718,4
1719,4
1720,4
1721,4
1722,4
1723,4
1724,0
1725,4
1726,0
1727,4
1728,0
1729,0
1730,0
1731,2
1732,0
1733,2
1734,0
1735,2
1736,0
1737,2
1738,4
1739,7
1740,4
1741,7
1742,6
1743,1
1744,4
1745,1
1746,4
1747,1
1748,4
1749,1
1750,0
1751,1
1752,0
1753,0
1754,0
1755,2
1756,0
1757,4
1758,0
1759,2
1760,0
1761,4
1762,4
1763,4
1764,0
1765,2
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,2
1773,0
1774,2
1775,8
1776,6
1777,0
1778,2
1779,0
1780,2
1781,0
1782,4
1783,4
1784,2
1785,2
1786,0
1787,0
1788,2
1789,4
1790,0
1791,0
1792,1
1793,8
1794,4
1795,0
1796,2
1797,8
1798,2
1799,8
1800,0
1801,6
1802,4
1803,8
1804,4
1805,8
1806,4
1807,0
1808,4
1809,0
1810,0
1811,6
1812,2
1813,1
1814,2
1815,6
1816,4
1817,1
1818,2
1819,4
1820,2
1821,0
1822,2
1823,1
1824,4
1825,4
1826,1
1827,8
1828,0
1829,4
1830,8
1831,4
1832,1
1833,3
1834,1
1835,3
1836,1
1837,8
1838,1
1839,3
1840,8
1841,3
1842,0
1843,7
1844,6
1845,3
1846,0
1847,7
1848,8
1849,4
1850,4
1851,4
1852,7
1853,4
1854,4
1855,1
1856,0
1857,1
1858,7
1859,6
1860,7
1861,6
1862,7
1863,1
1864,7
1865,1
1866,7
1867,6
1868,7
1869,6
1870,3
1871,4
1872,3
1873,1
1874,7
1875,6
1876,7
1877,6
1878,7
1879,1
1880,7
1881,1
1882,7
1883,6
1884,7
1885,6
1886,7
1887,8
1888,7
1889,8
1890,7
1891,8
1892,7
1893,6
1894,1
1895,7
1896,1
1897,7
1898,0
1899,7
1900,0
1901,7
1902,6
1903,7
1904,8
1905,7
1906,0
1907,7
1908,0
1909,7
1910,0
1911,4
1912,1
1913,7
1914,1
1915,3
1916,1
1917,3
1918,8
1919,3
1920,0
1921,7
1922,8
1923,7
1924,8
1925,7
1926,8
1927,7
1928,8
1929,4
1930,3
1931,7
1932,7
1933,7
1934,4
1935,0
1936,4
1937,0
1938,7
1939,0
1940,7
1941,0
1942,7
1943,4
1944,7
1945,0
1946,7
1947,0
1948,4
1949,0
1950,4
1951,0
1952,7
1953,0
1954,7
1955,0
1956,7
1957,0
1958,7
1959,0
1960,7
1961,8
1962,7
1963,0
1964,7
1965,0
1966,3
1967,7
1968,4
1969,0
1970,7
1971,0
1972,4
1973,7
1974,0
1975,7
1976,0
1977,3
1978,4
1979,4
1980,0
1981,7
1982,0
1983,7
1984,0
1985,2
1986,7
1987,2
1988,7
1989,0
1990,4
1991,0
1992,7
1993,0
1994,7
1995,8
1996,1
1997,8
1998,7
1999,0
2000,4
2001,0
2002,4
2003,0
2004,6
2005,0
2006,7
2007,0
2008,3
2009,0
2010,4
2011,0
2012,7
2013,0
2014,7
2015,0
2016,4
2017,0
2018,7
2019,0
2020,0
2021,4
2022,1
2023,7
2024,0
2025,6
2026,0
2027,4
2028,0
2029,6
2030,0
2031,4
2032,0
2033,4
2034,4
2035,1
2036,0
2037,4
2038,0
2039,4
2040,0
2041,0
2042,0
2043,7
2044,0
2045,4
2046,0
2047,7
2048,0
2049,7
2050,0
2051,6
2052,0
2053,4
2054,0
2055,7
2056,0
2057,8
2058,7
2059,0
2060,7
2061,0
2062,4
2063,0
2064,1
2065,0
2066,4
2067,0
2068,7
2069,0
2070,7
2071,8
2072,1
2073,8
2074,6
2075,8
2076,7
2077,0
2078,7
2079,0
2080,7
2081,0
2082,4
2083,0
2084,4
2085,0
2086,7
2087,0
2088,3
2089,0
2090,3
2091,0
2092,4
2093,0
2094,1
2095,0
2096,7
2097,2
2098,7
2099,0
2100,7
2101,0
2102,7
2103,0
2104,1
2105,0
2106,7
2107,0
2108,7
2109,0
2110,6
2111,0
2112,4
2113,0
2114,4
2115,0
2116,7
2117,7
2118,7
2119,0
2120,4
2121,0
2122,7
2123,0
2124,1
2125,0
2126,7
2127,0
2128,4
2129,0
2130,4
2131,4
2132,4
2133,1
2134,6
2135,7
2136,4
2137,4
2138,4
2139,0
2140,0
2141,0
2142,7
2143,2
2144,0
2145,1
