sample_id,cluster
0,1
1,4
2,1
3,1
4,1
5,5
6,4
7,0
8,4
9,0
10,3
11,1
12,3
13,1
14,1
15,3
16,4
17,3
18,5
19,5
20,4
21,0
22,4
23,0
24,5
25,0
26,5
27,5
28,4
29,5
30,5
31,1
32,5
33,1
34,5
35,1
36,1
37,0
38,5
39,5
40,5
41,4
42,0
43,0
44,4
45,4
46,5
47,4
48,3
49,4
50,4
51,4
52,5
53,4
54,1
55,1
56,4
57,1
58,5
59,5
60,5
61,5
62,3
63,1
64,3
65,1
66,1
67,5
68,5
69,1
70,5
71,1
72,5
73,0
74,5
75,0
76,1
77,0
78,0
79,0
80,5
81,0
82,5
83,0
84,5
85,1
86,5
87,1
88,1
89,1
90,5
91,1
92,5
93,3
94,5
95,1
96,5
97,1
98,0
99,1
100,0
101,4
102,0
103,1
104,5
105,1
106,5
107,4
108,1
109,5
110,5
111,5
112,5
113,4
114,5
115,4
116,5
117,4
118,4
119,5
120,4
121,1
122,5
123,5
124,1
125,3
126,5
127,3
128,1
129,5
130,5
131,3
132,0
133,1
134,5
135,4
136,4
137,5
138,3
139,5
140,3
141,5
142,3
143,0
144,4
145,5
146,1
147,1
148,3
149,0
150,4
151,0
152,4
153,0
154,5
155,0
156,1
157,0
158,0
159,0
160,5
161,4
162,5
163,4
164,3
165,1
166,5
167,1
168,1
169,1
170,5
171,1
172,0
173,1
174,4
175,1
176,5
177,1
178,3
179,4
180,5
181,1
182,3
183,1
184,5
185,5
186,3
187,0
188,3
189,5
190,3
191,5
192,5
193,4
194,3
195,5
196,5
197,5
198,5
199,5
200,5
201,5
202,5
203,5
204,4
205,5
206,5
207,3
208,3
209,3
210,1
211,3
212,5
213,1
214,5
215,5
216,5
217,5
218,1
219,1
220,5
221,1
222,1
223,1
224,5
225,1
226,5
227,1
228,5
229,4
230,1
231,0
232,5
233,4
234,5
235,4
236,5
237,1
238,0
239,1
240,0
241,1
242,4
243,3
244,1
245,5
246,5
247,1
248,5
249,1
250,3
251,5
252,1
253,5
254,5
255,3
256,1
257,5
258,1
259,3
260,3
261,3
262,1
263,3
264,1
265,5
266,1
267,3
268,5
269,1
270,5
271,1
272,1
273,4
274,0
275,5
276,4
277,3
278,1
279,5
280,1
281,1
282,3
283,1
284,5
285,5
286,3
287,4
288,5
289,5
290,5
291,1
292,3
293,0
294,5
295,1
296,5
297,4
298,5
299,5
300,5
301,5
302,3
303,0
304,5
305,1
306,1
307,1
308,3
309,1
310,1
311,3
312,5
313,4
314,3
315,4
316,5
317,5
318,3
319,1
320,0
321,3
322,1
323,3
324,1
325,3
326,5
327,4
328,5
329,5
330,5
331,4
332,5
333,1
334,5
335,1
336,5
337,0
338,3
339,1
340,5
341,1
342,5
343,1
344,5
345,5
346,4
347,5
