sample_id,cluster
0,0
1,0
2,0
3,0
4,2
5,1
6,0
7,2
8,0
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,0
17,2
18,1
19,1
20,0
21,2
22,0
23,2
24,1
25,0
26,1
27,1
28,0
29,1
30,1
31,1
32,1
33,0
34,1
35,0
36,0
37,1
38,1
39,1
40,1
41,0
42,0
43,0
44,0
45,0
46,1
47,0
48,2
49,0
50,2
51,2
52,1
53,0
54,1
55,1
56,0
57,0
58,1
59,2
60,1
61,1
62,2
63,0
64,2
65,1
66,1
67,1
68,1
69,2
70,1
71,2
72,1
73,2
74,1
75,2
76,0
77,2
78,2
79,2
80,1
81,0
82,1
83,0
84,1
85,0
86,1
87,0
88,2
89,0
90,1
91,0
92,1
93,2
94,1
95,2
96,1
97,2
98,0
99,2
100,1
101,0
102,0
103,0
104,1
105,0
106,1
107,0
108,1
109,1
110,1
111,1
112,1
113,0
114,1
115,0
116,1
117,0
118,0
119,2
120,0
121,0
122,1
123,1
124,1
125,2
126,1
127,2
128,0
129,1
130,1
131,2
132,2
133,0
134,1
135,0
136,2
137,1
138,2
139,1
140,2
141,1
142,2
143,2
144,0
145,1
146,0
147,0
148,2
149,2
150,0
151,1
152,2
153,0
154,1
155,1
156,0
157,2
158,0
159,0
160,1
161,0
162,1
163,0
164,2
165,2
166,1
167,2
168,0
169,0
170,1
171,0
172,1
173,0
174,0
175,0
176,2
177,0
178,2
179,0
180,2
181,0
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,1
190,2
191,0
192,2
193,0
194,2
195,1
196,1
197,0
198,1
199,1
200,1
201,1
202,1
203,2
204,0
205,1
206,1
207,2
208,2
209,2
210,2
211,2
212,1
213,1
214,1
215,1
216,1
217,2
218,1
219,0
220,1
221,0
222,1
223,0
224,1
225,0
226,1
227,0
228,1
229,0
230,2
231,2
232,1
233,0
234,1
235,0
236,1
237,0
238,0
239,0
240,2
241,0
242,2
243,2
244,0
245,1
246,1
247,2
248,1
249,0
250,2
251,1
252,2
253,2
254,1
255,2
256,0
257,1
258,0
259,2
260,2
261,2
262,1
263,2
264,1
265,1
266,1
267,2
268,1
269,2
270,0
271,2
272,0
273,0
274,2
275,1
276,0
277,2
278,1
279,1
280,0
281,0
282,2
283,2
284,1
285,1
286,2
287,0
288,2
289,1
290,1
291,2
292,2
293,0
294,1
295,1
296,1
297,0
298,1
299,1
300,1
301,1
302,2
303,2
304,1
305,2
306,2
307,2
308,2
309,0
310,2
311,2
312,2
313,0
314,2
315,0
316,1
317,1
318,2
319,0
320,2
321,2
322,2
323,2
324,0
325,2
326,1
327,2
328,1
329,2
330,1
331,0
332,1
333,1
334,1
335,0
336,1
337,0
338,2
339,0
340,1
341,1
342,1
343,1
344,1
345,1
346,0
347,1
348,2
349,1
350,1
351,1
352,2
353,1
354,2
355,1
356,2
357,1
358,1
359,1
360,2
361,1
362,2
363,1
364,2
365,1
366,2
367,1
368,2
369,1
370,2
371,1
372,1
373,1
374,2
375,1
376,2
377,1
378,2
379,1
380,1
381,2
382,2
383,2
384,2
385,2
386,1
387,2
388,2
389,1
390,2
391,1
392,2
393,0
394,2
395,1
396,2
397,1
398,2
399,2
400,2
401,0
402,2
403,1
404,2
405,0
406,2
407,1
408,2
409,1
410,2
411,1
412,2
413,2
414,2
415,1
416,2
417,1
418,2
419,1
420,2
421,0
422,2
423,1
424,2
425,1
426,2
427,1
428,0
429,2
430,2
431,0
432,1
433,0
434,1
435,2
436,1
437,2
438,2
439,2
440,2
441,0
442,1
443,2
444,1
445,2
446,2
447,0
448,2
449,2
450,2
451,0
452,2
453,2
454,2
455,0
456,2
457,2
458,1
459,2
460,2
461,1
462,2
463,2
464,2
465,1
466,1
467,2
468,1
469,2
470,2
471,2
472,2
473,2
474,0
475,2
476,2
477,2
478,2
479,2
480,2
481,1
482,2
483,2
484,2
485,0
486,2
487,1
488,2
489,2
490,2
491,1
492,2
493,1
494,2
495,2
496,2
497,2
498,2
499,1
500,2
501,2
502,0
503,1
504,2
505,2
506,1
507,2
508,1
509,2
510,2
511,2
512,1
513,2
514,1
515,2
516,2
517,1
518,2
519,1
520,2
521,1
522,2
523,1
524,2
525,1
526,2
527,1
528,2
529,2
530,2
531,1
