sample_id,cluster
0,6
1,0
2,4
3,6
4,6
5,1
6,5
7,2
8,0
9,2
10,2
11,6
12,3
13,3
14,6
15,1
16,5
17,6
18,1
19,4
20,5
21,2
22,5
23,2
24,1
25,4
26,1
27,1
28,0
29,1
30,1
31,6
32,1
33,6
34,1
35,6
36,6
37,1
38,1
39,1
40,1
41,5
42,4
43,4
44,5
45,4
46,1
47,5
48,3
49,5
50,2
51,5
52,1
53,5
54,6
55,6
56,0
57,6
58,1
59,6
60,1
61,1
62,2
63,6
64,2
65,6
66,6
67,1
68,1
69,2
70,1
71,6
72,1
73,2
74,1
75,2
76,6
77,2
78,2
79,2
80,1
81,2
82,1
83,4
84,1
85,6
86,1
87,6
88,6
89,6
90,1
91,6
92,1
93,2
94,1
95,6
96,1
97,6
98,4
99,2
100,4
101,0
102,4
103,6
104,1
105,6
106,1
107,5
108,6
109,1
110,1
111,1
112,3
113,5
114,0
115,4
116,1
117,0
118,5
119,1
120,0
121,6
122,1
123,1
124,6
125,3
126,1
127,2
128,6
129,1
130,1
131,3
132,2
133,6
134,1
135,0
136,5
137,1
138,5
139,1
140,2
141,3
142,3
143,2
144,5
145,1
146,6
147,4
148,5
149,4
150,5
151,4
152,5
153,2
154,1
155,2
156,6
157,2
158,4
159,2
160,1
161,1
162,1
163,5
164,2
165,6
166,1
167,6
168,6
169,6
170,2
171,6
172,4
173,6
174,5
175,6
176,1
177,0
178,3
179,5
180,1
181,6
182,5
183,6
184,1
185,1
186,3
187,4
188,5
189,1
190,3
191,1
192,1
193,5
194,5
195,1
196,1
197,4
198,1
199,1
200,1
201,1
202,1
203,1
204,5
205,1
206,1
207,3
208,3
209,2
210,6
211,2
212,1
213,6
214,1
215,1
216,1
217,1
218,6
219,6
220,0
221,6
222,6
223,6
224,1
225,6
226,1
227,6
228,1
229,5
230,6
231,2
232,1
233,5
234,1
235,5
236,1
237,4
238,4
239,6
240,2
241,6
242,5
243,5
244,6
245,1
246,1
247,6
248,1
249,6
250,3
251,1
252,6
253,5
254,1
255,3
256,6
257,1
258,6
259,3
260,3
261,3
262,6
263,2
264,6
265,1
266,6
267,2
268,1
269,6
270,0
271,6
272,6
273,0
274,2
275,1
276,0
277,3
278,6
279,1
280,6
281,6
282,5
283,3
284,1
285,1
286,3
287,5
288,1
289,3
290,1
291,6
292,3
293,2
294,1
295,6
296,1
297,0
298,1
299,1
300,4
301,1
302,2
303,2
304,1
305,6
306,3
307,6
308,1
309,6
310,6
311,3
312,6
313,0
314,3
315,5
316,1
317,1
318,3
319,3
320,2
321,2
322,6
323,2
324,6
325,2
326,1
327,3
328,1
329,3
330,1
331,6
332,1
333,6
334,1
335,4
336,1
337,4
338,5
339,6
340,1
341,6
342,1
343,4
344,3
345,0
346,3
347,1
348,2
349,1
350,2
351,0
352,2
353,1
354,2
355,1
356,2
357,1
