sample_id,cluster
0,9
1,8
2,9
3,9
4,0
5,0
6,1
7,4
8,8
9,4
10,4
11,5
12,3
13,3
14,9
15,0
16,9
17,9
18,0
19,0
20,1
21,9
22,1
23,4
24,0
25,4
26,0
27,0
28,8
29,0
30,0
31,9
32,0
33,9
34,0
35,9
36,5
37,0
38,0
39,0
40,0
41,1
42,9
43,2
44,1
45,2
46,0
47,1
48,3
49,9
50,9
51,1
52,0
53,1
54,5
55,9
56,8
57,9
58,0
59,0
60,0
61,0
62,4
63,9
64,4
65,9
66,5
67,0
68,0
69,9
70,0
71,9
72,0
73,9
74,0
75,4
76,5
77,4
78,4
79,4
80,0
81,9
82,0
83,2
84,0
85,9
86,0
87,5
88,5
89,5
90,0
91,5
92,0
93,4
94,0
95,9
96,0
97,9
98,2
99,4
100,2
101,8
102,2
103,9
104,0
105,9
106,0
107,1
108,5
109,0
110,0
111,0
112,3
113,1
114,8
115,5
116,0
117,8
118,1
119,0
120,8
121,5
122,0
123,0
124,0
125,3
126,0
127,4
128,5
129,0
130,0
131,4
132,2
133,5
134,0
135,8
136,1
137,0
138,5
139,0
140,4
141,3
142,4
143,4
144,1
145,0
146,9
147,9
148,1
149,2
150,1
151,2
152,1
153,4
154,0
155,4
156,5
157,4
158,2
159,4
160,0
161,0
162,0
163,1
164,4
165,9
166,0
167,9
168,5
169,9
170,4
171,9
172,2
173,5
174,1
175,5
176,3
177,8
178,3
179,1
180,3
181,5
182,1
183,5
184,0
185,0
186,3
187,2
188,1
189,0
190,3
191,0
192,0
193,1
194,1
195,2
196,0
197,2
198,0
199,0
200,0
201,0
202,0
203,3
204,1
205,0
206,0
207,3
208,3
209,4
210,5
211,4
212,2
213,9
214,0
215,0
216,0
217,0
218,9
219,9
220,8
221,9
222,5
223,9
224,0
225,9
226,0
227,9
228,0
229,1
230,5
231,4
232,0
233,1
234,0
235,1
236,0
237,2
238,2
239,9
240,4
241,9
242,1
243,1
244,5
245,0
246,0
247,5
248,0
249,9
250,3
251,0
252,5
253,1
254,0
255,3
256,5
257,0
258,9
259,3
260,3
261,3
262,9
263,4
264,9
265,0
266,9
267,4
268,0
269,9
270,8
271,9
272,9
273,8
274,4
275,0
276,8
277,3
278,9
279,0
280,5
281,5
282,1
283,3
284,0
285,0
286,3
287,1
288,0
289,3
290,3
291,5
292,3
293,4
294,0
295,9
296,0
297,8
298,0
299,0
300,2
301,0
302,4
303,4
304,0
305,9
306,3
307,5
308,0
309,9
310,5
311,3
312,5
313,8
314,3
315,1
316,0
317,0
318,3
319,5
320,4
321,4
322,5
323,4
324,5
325,4
326,0
327,3
328,0
329,3
330,0
331,9
332,0
333,9
334,0
335,2
336,0
337,9
338,1
339,9
340,0
341,9
342,0
343,9
344,3
345,0
346,3
347,0
348,4
349,0
350,4
351,8
352,4
353,0
354,4
355,0
356,4
357,0
358,4
359,0
360,4
361,0
362,4
363,0
364,4
365,0
366,4
367,8
368,4
369,0
370,4
371,0
372,0
373,0
374,4
375,0
376,3
377,3
378,3
379,0
380,0
381,3
382,0
383,1
384,0
385,4
386,0
387,4
388,4
389,0
390,4
391,0
392,4
393,8
394,4
395,0
396,4
397,0
398,4
399,3
400,4
401,5
402,4
403,0
404,4
405,1
406,4
407,0
408,4
409,0
410,4
411,2
412,9
413,2
414,4
415,0
416,4
417,2
418,4
419,2
420,4
421,2
422,4
423,0
424,4
425,0
426,4
427,0
428,1
429,4
430,4
431,9
432,9
433,2
434,0
435,4
436,0
437,4
438,3
439,4
440,4
441,4
442,0
443,4
444,0
445,4
446,5
447,9
448,0
449,4
450,3
451,4
452,3
453,4
454,5
455,4
456,4
457,4
458,0
459,4
460,4
461,0
462,4
463,3
464,3
465,9
466,0
467,4
468,0
469,9
470,4
471,3
472,4
473,4
474,4
475,5
476,4
477,5
478,4
479,4
480,4
481,0
482,4
483,9
484,4
485,9
486,4
487,0
488,4
489,4
490,4
491,0
492,4
493,0
494,4
495,5
496,4
497,4
498,4
499,9
500,1
501,9
502,0
503,0
504,5
505,3
506,0
507,3
508,0
509,3
510,3
511,9
512,0
513,9
514,0
515,9
516,3
517,0
518,5
519,0
520,0
521,0
522,3
523,0
524,3
525,0
526,3
527,0
528,3
529,5
530,3
531,0
532,1
533,0
534,3
535,2
536,3
537,3
538,3
539,3
540,5
541,0
542,5
543,5
544,5
545,0
546,9
547,5
548,9
549,0
550,3
551,0
552,3
553,0
554,3
555,5
556,4
557,3
558,1
559,9
560,1
561,5
562,1
563,3
564,0
565,3
566,0
567,9
568,3
569,3
570,1
571,9
572,8
573,3
574,3
575,9
576,8
577,3
578,8
579,5
580,0
581,3
582,8
583,9
584,8
585,5
586,8
587,3
588,1
589,1
590,8
591,1
592,8
593,0
594,1
595,0
596,8
597,4
598,4
599,8
600,5
601,1
602,0
603,1
604,5
605,1
606,4
607,0
608,1
609,1
610,0
611,8
612,0
613,1
614,0
615,1
616,4
617,8
618,1
619,8
620,0
621,1
622,5
623,0
624,0
625,1
626,0
627,1
628,1
629,0
630,1
631,1
632,0
633,1
634,0
635,1
636,4
637,8
638,3
639,1
640,4
641,8
642,3
643,0
644,1
645,8
646,1
647,8
648,1
649,0
650,1
651,0
652,5
653,0
654,0
655,4
656,8
657,3
658,8
659,1
660,8
661,4
662,9
663,4
664,4
665,9
666,4
667,8
668,3
669,8
670,3
671,8
672,0
673,2
674,3
675,8
676,3
677,8
678,3
679,8
680,5
681,0
682,4
683,2
684,4
685,8
686,3
687,8
688,4
689,8
690,3
691,9
692,0
693,8
694,0
695,8
696,0
697,0
698,3
699,0
700,3
701,8
702,3
703,8
704,4
705,8
706,3
707,0
708,0
709,4
710,8
711,5
712,8
713,4
714,8
715,4
716,8
717,3
718,4
719,4
720,8
721,5
722,8
723,3
724,0
725,3
726,8
727,4
728,0
729,4
730,0
731,5
732,0
733,4
734,8
735,0
736,8
737,4
738,8
739,0
740,5
741,4
742,0
743,3
744,0
745,4
746,8
747,4
748,8
749,4
750,0
751,0
752,8
753,3
754,8
755,0
756,3
757,3
758,8
759,4
760,5
761,4
762,8
763,8
764,8
765,4
766,3
767,3
768,8
769,5
770,1
771,4
772,8
773,4
774,8
775,3
776,8
777,3
778,4
779,3
780,8
781,4
782,8
783,3
784,8
785,4
786,0
787,3
788,8
789,3
790,0
791,3
792,0
793,3
794,8
795,3
796,4
797,3
798,8
799,3
800,8
801,3
802,8
803,8
804,3
805,8
806,2
807,8
808,4
809,8
810,3
811,5
812,8
813,0
814,2
815,3
816,8
817,0
818,3
819,3
820,1
821,5
822,8
823,3
824,8
825,9
826,8
827,3
828,8
829,3
830,8
831,3
832,8
833,3
834,9
835,3
836,8
837,4
838,9
839,3
840,8
841,3
842,8
843,4
844,8
845,3
846,8
847,4
848,8
849,1
850,8
851,4
852,8
853,3
854,8
855,3
856,9
857,4
858,8
859,3
860,9
861,3
862,5
863,0
864,3
865,4
866,4
867,0
868,3
869,0
870,4
871,4
872,4
873,4
874,9
875,4
876,4
877,4
878,4
879,2
880,0
881,0
882,4
883,0
884,3
885,4
886,0
887,3
888,0
889,4
890,0
891,4
892,0
893,4
894,0
895,4
896,3
897,4
898,0
899,4
900,4
901,3
902,0
903,4
904,0
905,5
906,0
907,3
908,1
909,4
910,0
911,3
912,3
913,3
914,1
915,0
916,3
917,0
918,5
919,3
920,0
921,3
922,4
923,3
924,4
925,3
926,0
927,3
928,0
929,9
930,0
931,3
932,0
933,3
934,1
935,3
936,1
937,3
938,4
939,5
940,1
941,4
942,1
943,0
944,1
945,0
946,1
947,3
948,1
949,3
950,1
951,3
952,1
953,4
954,1
955,4
956,1
957,4
958,1
959,1
960,1
961,9
962,0
963,3
964,0
965,2
966,4
967,3
968,4
969,5
970,1
971,1
972,1
973,9
974,1
975,4
976,1
977,0
978,1
979,9
980,1
981,3
982,1
983,4
984,1
985,3
986,1
987,4
988,1
989,9
990,1
991,3
992,1
993,4
994,1
995,3
996,1
997,0
998,5
999,4
1000,1
1001,4
1002,3
1003,5
1004,3
1005,3
1006,0
1007,5
1008,3
1009,4
1010,1
1011,3
1012,0
1013,3
1014,0
1015,1
1016,0
1017,3
1018,8
1019,4
1020,8
1021,2
1022,1
1023,3
1024,8
1025,3
1026,1
1027,4
1028,8
1029,9
1030,8
1031,3
1032,8
1033,3
1034,3
1035,3
1036,1
1037,3
1038,1
1039,3
1040,1
1041,9
1042,1
1043,9
1044,8
1045,9
1046,1
1047,9
1048,0
1049,9
1050,3
1051,9
1052,3
1053,9
1054,0
1055,9
1056,0
1057,9
1058,8
1059,9
1060,1
1061,2
1062,1
1063,9
1064,8
1065,9
1066,1
1067,9
1068,9
1069,9
1070,9
1071,9
1072,0
1073,8
1074,1
1075,0
1076,0
1077,9
1078,0
1079,9
1080,8
1081,2
1082,0
1083,9
1084,3
1085,9
1086,3
1087,9
1088,1
1089,0
1090,0
1091,0
1092,9
1093,0
1094,0
1095,0
1096,0
1097,0
1098,3
1099,0
1100,4
1101,0
1102,5
1103,0
1104,5
1105,0
1106,5
1107,0
1108,0
1109,0
1110,3
1111,0
1112,5
1113,0
1114,5
1115,1
1116,5
1117,0
1118,5
1119,3
1120,9
1121,1
1122,4
1123,0
1124,5
1125,3
1126,0
1127,9
1128,0
1129,9
1130,1
1131,4
1132,0
1133,5
1134,0
1135,0
1136,5
1137,3
1138,9
1139,5
1140,8
1141,3
1142,3
1143,8
1144,0
1145,8
1146,5
1147,9
1148,9
1149,8
1150,3
1151,2
1152,4
1153,5
1154,3
1155,8
1156,3
1157,4
1158,4
1159,4
1160,9
1161,8
1162,4
1163,0
1164,5
1165,8
1166,5
1167,8
1168,4
1169,8
1170,3
1171,3
1172,5
1173,3
1174,5
1175,3
1176,5
1177,3
1178,5
1179,0
1180,5
1181,0
1182,0
1183,0
1184,3
1185,8
1186,9
1187,8
1188,3
1189,8
1190,4
1191,1
1192,5
1193,4
1194,3
1195,2
1196,3
1197,4
1198,9
1199,0
1200,5
1201,5
1202,3
1203,4
1204,2
1205,8
1206,0
1207,4
1208,3
1209,4
1210,3
1211,0
1212,3
1213,9
1214,3
1215,0
1216,3
1217,0
1218,3
1219,0
1220,3
1221,8
1222,3
1223,3
1224,0
1225,3
1226,3
1227,3
1228,0
1229,3
1230,0
1231,0
1232,0
1233,3
1234,8
1235,3
1236,8
1237,3
1238,4
1239,0
1240,1
1241,8
1242,3
1243,3
1244,3
1245,8
1246,3
1247,0
1248,3
1249,8
1250,3
1251,8
1252,3
1253,8
1254,3
1255,0
1256,3
1257,0
1258,5
1259,3
1260,5
1261,0
1262,5
1263,1
1264,3
1265,1
1266,2
1267,1
1268,3
1269,1
1270,3
1271,4
1272,3
1273,1
1274,9
1275,3
1276,1
1277,0
1278,1
1279,3
1280,1
1281,0
1282,9
1283,3
1284,1
1285,3
1286,0
1287,3
1288,1
1289,1
1290,1
1291,3
1292,1
1293,9
1294,8
1295,9
1296,8
1297,3
1298,1
1299,3
1300,1
1301,3
1302,1
1303,3
1304,1
1305,1
1306,8
1307,3
1308,9
1309,3
1310,1
1311,3
1312,1
1313,8
1314,3
1315,1
1316,0
1317,5
1318,3
1319,0
1320,3
1321,1
1322,1
1323,9
1324,0
1325,3
1326,9
1327,0
1328,8
1329,5
1330,3
1331,3
1332,3
1333,4
1334,3
1335,0
1336,3
1337,5
1338,1
1339,5
1340,5
1341,8
1342,0
1343,0
1344,0
1345,5
1346,0
1347,5
1348,0
1349,5
1350,3
1351,9
1352,0
1353,1
1354,5
1355,1
1356,0
1357,1
1358,0
1359,0
1360,0
1361,0
1362,2
1363,3
1364,1
1365,5
1366,0
1367,5
1368,0
1369,5
1370,9
1371,0
1372,1
1373,0
1374,3
1375,5
1376,0
1377,1
1378,0
1379,8
1380,0
1381,0
1382,5
1383,5
1384,0
1385,5
1386,5
1387,5
1388,5
1389,5
1390,0
1391,8
1392,3
1393,3
1394,0
1395,3
1396,0
1397,0
1398,0
1399,0
1400,8
1401,5
1402,1
1403,1
1404,5
1405,1
1406,9
1407,5
1408,9
1409,5
1410,9
1411,5
1412,9
1413,5
1414,9
1415,8
1416,9
1417,5
1418,9
1419,5
1420,9
1421,0
1422,9
1423,0
1424,9
1425,5
1426,9
1427,0
1428,0
1429,5
1430,9
1431,5
1432,9
1433,1
1434,9
1435,8
1436,9
1437,4
1438,9
1439,0
1440,9
1441,0
1442,0
1443,9
1444,1
1445,9
1446,1
1447,9
1448,5
1449,9
1450,8
1451,9
1452,4
1453,9
1454,5
1455,9
1456,1
1457,9
1458,5
1459,9
1460,5
1461,9
1462,1
1463,0
1464,0
1465,9
1466,9
1467,0
1468,0
1469,0
1470,0
1471,1
1472,3
1473,0
1474,1
1475,4
1476,0
1477,0
1478,5
1479,0
1480,4
1481,4
1482,8
1483,3
1484,1
1485,1
1486,0
1487,0
1488,1
1489,3
1490,8
1491,0
1492,1
1493,0
1494,0
1495,3
1496,1
1497,0
1498,1
1499,0
1500,0
1501,3
1502,0
1503,0
1504,0
1505,3
1506,0
1507,0
1508,0
1509,9
1510,5
1511,0
1512,2
1513,1
1514,5
1515,8
1516,0
1517,3
1518,5
1519,9
1520,5
1521,0
1522,8
1523,2
1524,0
1525,0
1526,0
1527,3
1528,0
1529,0
1530,3
1531,0
1532,0
1533,3
1534,0
1535,5
1536,4
1537,9
1538,5
1539,8
1540,0
1541,9
1542,5
1543,3
1544,0
1545,9
1546,5
1547,9
1548,9
1549,0
1550,0
1551,5
1552,9
1553,0
1554,9
1555,5
1556,9
1557,0
1558,8
1559,0
1560,2
1561,0
1562,9
1563,5
1564,8
1565,5
1566,9
1567,0
1568,3
1569,3
1570,8
1571,8
1572,9
1573,8
1574,9
1575,0
1576,9
1577,0
1578,1
1579,0
1580,9
1581,0
1582,9
1583,0
1584,9
1585,0
1586,9
1587,0
1588,9
1589,0
1590,8
1591,0
1592,3
1593,0
1594,9
1595,0
1596,0
1597,0
1598,0
1599,0
1600,9
1601,0
1602,8
1603,0
1604,8
1605,0
1606,8
1607,0
1608,0
1609,0
1610,3
1611,0
1612,2
1613,0
1614,0
1615,0
1616,8
1617,0
1618,9
1619,0
1620,0
1621,8
1622,0
1623,8
1624,8
1625,0
1626,9
1627,4
1628,0
1629,4
1630,0
1631,0
1632,4
1633,0
