sample_id,cluster
0,4
1,3
2,4
3,4
4,1
5,1
6,3
7,0
8,3
9,0
10,0
11,4
12,0
13,4
14,4
15,1
16,3
17,0
18,1
19,1
20,3
21,0
22,3
23,4
24,1
25,3
26,1
27,1
28,3
29,1
30,1
31,4
32,1
33,4
34,1
35,4
36,1
37,1
38,1
39,1
40,1
41,3
42,3
43,3
44,3
45,3
46,1
47,3
48,0
49,3
50,0
51,0
52,1
53,3
54,4
55,4
56,3
57,4
58,1
59,4
60,1
61,1
62,0
63,4
64,0
65,4
66,4
67,1
68,1
69,4
70,1
71,4
72,1
73,0
74,1
75,0
76,4
77,0
78,0
79,0
80,1
81,3
82,1
83,3
84,1
85,4
86,1
87,4
88,4
89,4
90,1
91,4
92,1
93,0
94,1
95,4
96,1
97,4
98,1
99,4
100,1
101,3
102,3
103,4
104,1
105,4
106,1
107,3
108,4
109,1
110,1
111,1
112,1
113,3
114,1
115,3
116,1
117,3
118,3
119,1
120,3
121,4
122,1
123,1
124,4
125,0
126,1
127,0
128,4
129,1
130,1
131,0
132,0
133,4
134,1
135,3
136,3
137,1
138,0
139,1
140,0
141,1
142,0
143,0
144,3
145,1
146,4
147,4
148,0
149,4
150,3
151,4
152,0
153,3
154,1
155,1
156,4
157,0
158,3
159,3
160,1
161,1
162,1
163,3
164,0
165,4
166,1
167,4
168,4
169,4
170,1
171,4
172,4
173,4
174,1
175,4
176,1
177,4
178,0
179,3
180,1
181,4
182,0
183,4
184,1
185,1
186,0
187,4
188,0
189,1
190,0
191,1
192,1
193,3
194,0
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,3
205,1
206,1
207,0
208,0
209,0
210,4
211,0
212,1
213,4
214,1
215,1
216,1
217,1
218,4
219,4
220,1
221,4
222,4
223,4
224,1
225,4
226,1
227,4
228,1
229,3
230,4
231,0
232,1
233,3
234,1
235,3
236,1
237,3
238,3
239,4
240,4
241,4
242,4
243,0
244,4
245,1
246,1
247,4
248,1
249,4
250,0
251,1
252,4
253,1
254,1
255,0
256,4
257,1
258,4
259,0
260,0
261,0
262,4
263,0
264,4
265,1
266,4
267,0
268,1
269,4
270,1
271,4
272,4
273,3
274,0
275,1
276,4
277,0
278,4
279,1
280,3
281,3
282,0
283,4
284,1
285,1
286,0
287,3
288,1
289,1
290,1
291,4
292,0
293,0
294,1
295,4
296,1
297,3
298,1
299,1
300,1
301,1
302,0
303,0
304,1
305,4
306,4
307,4
308,0
309,4
310,4
311,4
312,4
313,3
314,1
315,3
316,1
317,1
318,0
319,4
320,0
321,0
322,4
323,0
324,4
325,0
326,1
327,3
328,1
329,1
330,1
331,3
332,1
333,4
334,1
335,4
336,1
337,3
338,0
339,4
340,1
341,4
342,1
343,4
344,1
345,1
346,3
347,1
348,0
349,1
350,1
351,1
352,0
353,1
354,0
355,1
356,0
357,1
358,0
359,1
360,0
361,1
362,0
363,1
364,0
365,1
366,0
367,1
368,0
369,1
370,0
371,4
372,1
373,1
374,0
375,1
376,0
377,1
378,0
379,1
380,1
381,0
382,0
383,0
384,0
385,0
386,1
387,0
388,0
389,1
390,0
391,1
392,0
393,1
394,0
395,1
396,0
397,1
398,0
399,0
400,0
401,4
402,0
403,1
404,0
405,3
406,0
407,1
408,0
409,1
410,0
411,1
412,4
413,4
414,0
415,1
416,0
417,1
418,0
419,1
420,0
421,1
422,4
423,1
424,0
425,1
426,4
427,1
428,3
429,0
430,0
431,4
432,4
433,3
434,1
435,0
436,1
437,0
438,1
439,0
440,0
441,0
442,1
443,0
444,1
445,0
446,4
447,0
448,0
449,0
450,4
451,0
452,0
453,0
454,4
455,0
456,4
457,0
458,1
459,0
460,0
461,1
462,0
463,0
464,0
465,4
466,1
467,0
468,1
469,4
470,0
471,4
472,0
473,4
474,0
475,1
476,0
477,4
478,0
479,0
480,0
481,1
482,0
483,4
484,0
485,4
486,0
487,4
488,0
489,0
490,0
491,1
492,0
493,1
494,0
495,4
496,0
497,0
498,0
499,4
500,0
501,4
502,1
503,1
504,4
505,0
506,1
507,0
508,1
509,0
510,1
511,4
512,1
513,4
514,1
515,4
516,4
517,1
518,4
519,1
520,1
521,1
522,1
523,1
524,0
525,1
526,0
527,1
528,0
529,4
530,1
531,1
532,0
533,1
534,4
535,1
536,0
537,0
538,0
539,0
540,4
541,1
542,4
543,4
544,4
545,1
546,4
547,4
548,4
549,1
550,0
551,1
552,4
553,1
554,1
555,4
556,0
557,0
558,1
559,4
560,3
561,4
562,3
563,0
564,1
565,0
566,1
567,4
568,4
569,1
570,3
571,4
572,3
573,0
574,4
575,4
576,3
577,4
578,3
579,4
580,1
581,4
582,3
583,4
584,3
585,4
586,3
587,1
588,3
589,0
590,3
591,0
592,3
593,1
594,3
595,1
596,3
597,0
598,0
599,3
600,3
601,3
602,1
603,3
604,4
605,3
606,0
607,1
608,3
609,3
610,1
611,3
612,1
613,3
614,1
615,3
616,0
617,3
618,3
619,1
620,1
621,3
622,4
623,1
624,1
625,3
626,1
627,3
628,1
629,1
630,0
631,3
632,1
633,3
634,1
635,3
636,0
637,3
638,0
639,3
640,0
641,1
642,0
643,1
644,0
645,3
646,0
647,4
648,0
649,1
650,0
651,1
652,4
653,1
654,1
655,0
656,3
657,0
658,1
659,3
660,3
661,0
662,4
663,0
664,0
665,4
666,0
667,4
668,0
669,3
670,0
671,3
672,1
673,1
674,0
675,1
676,0
677,3
678,0
679,3
680,4
681,1
682,0
683,3
684,0
685,4
686,1
687,3
688,0
689,3
690,0
691,4
692,1
693,4
694,1
695,3
696,1
697,1
698,0
699,1
700,0
701,1
702,4
703,3
704,0
705,3
706,0
707,1
708,1
709,0
710,4
711,1
712,4
713,0
714,4
715,0
716,3
717,4
718,0
719,0
720,3
721,4
722,3
723,0
724,1
725,0
726,3
727,0
728,1
729,0
730,1
731,4
732,1
733,0
734,3
735,1
736,1
737,0
738,4
739,1
740,0
741,0
742,1
743,0
744,1
745,0
746,3
747,0
748,3
749,1
750,1
751,1
752,3
753,1
754,3
755,1
756,1
757,4
758,3
759,0
760,4
761,0
762,3
763,4
764,3
765,0
766,4
767,0
768,3
769,4
770,1
771,0
772,3
773,0
774,3
775,0
776,3
777,0
778,0
779,1
780,4
781,0
782,3
783,0
784,3
785,0
786,1
787,1
788,3
789,0
790,1
791,1
792,1
793,0
794,3
795,1
796,0
797,1
798,3
799,1
800,4
801,4
802,3
803,3
804,0
805,3
806,0
807,4
808,0
809,4
810,4
811,4
812,3
813,1
814,3
815,4
816,3
817,1
818,4
819,0
820,0
821,4
822,4
823,1
824,3
825,1
826,3
827,4
828,3
829,4
830,3
831,1
832,1
833,1
834,4
835,0
836,3
837,0
838,3
839,0
840,3
841,4
842,3
843,0
844,3
845,0
846,4
847,0
848,3
849,3
850,3
851,0
852,3
853,4
854,3
855,0
856,3
857,0
858,3
859,0
860,4
861,0
862,0
863,1
864,1
865,0
866,0
867,1
868,0
869,1
870,0
871,0
872,0
873,0
874,3
875,0
876,0
877,0
878,0
879,0
880,1
881,1
882,0
883,1
884,1
885,0
886,1
887,0
888,1
889,0
890,1
891,0
892,1
893,0
894,1
895,0
896,1
897,0
898,0
899,0
900,0
901,0
902,1
903,0
904,1
905,4
906,1
907,0
908,0
909,0
910,1
911,1
912,0
913,0
914,0
915,1
916,4
917,1
918,4
919,0
920,1
921,1
922,0
923,0
924,0
925,0
926,1
927,0
928,1
929,4
930,1
931,0
932,1
933,0
934,3
935,0
936,0
937,0
938,0
939,4
940,3
941,0
942,3
943,1
944,3
945,1
946,3
947,0
948,3
949,0
950,3
951,1
952,3
953,0
954,3
955,0
956,1
957,0
958,3
959,3
960,3
961,4
962,1
963,0
964,1
965,1
966,0
967,0
968,0
969,4
970,3
971,3
972,3
973,4
974,3
975,0
976,3
977,1
978,3
979,4
980,0
981,0
982,3
983,0
984,3
985,0
986,3
987,0
988,3
989,4
990,3
991,0
992,3
993,0
994,3
995,0
996,3
997,1
998,4
999,0
1000,0
1001,0
1002,0
1003,4
1004,1
1005,0
1006,1
1007,4
1008,0
1009,0
1010,3
1011,0
1012,1
1013,0
1014,1
1015,0
1016,1
1017,0
1018,3
1019,0
1020,1
1021,0
1022,3
1023,0
1024,3
1025,0
1026,0
1027,0
1028,3
1029,4
1030,3
1031,1
1032,3
1033,0
1034,0
1035,0
1036,3
1037,0
1038,3
1039,0
1040,3
1041,4
1042,1
1043,4
1044,4
1045,4
1046,3
1047,4
1048,1
1049,4
1050,1
1051,4
1052,4
1053,1
1054,1
1055,4
1056,1
1057,4
1058,4
1059,4
1060,3
1061,1
1062,3
1063,4
1064,3
1065,1
1066,3
1067,1
1068,4
1069,4
1070,4
1071,4
1072,1
1073,0
1074,3
1075,1
1076,1
1077,4
1078,4
1079,4
1080,3
1081,1
1082,1
1083,3
1084,4
1085,4
1086,4
1087,4
1088,3
1089,1
1090,1
1091,1
1092,4
1093,0
1094,1
1095,1
1096,1
1097,1
1098,4
1099,1
1100,0
1101,1
1102,4
1103,1
1104,4
1105,1
1106,4
1107,1
1108,1
1109,1
1110,4
1111,1
1112,4
1113,1
1114,4
1115,0
1116,4
1117,1
1118,4
1119,1
1120,4
1121,3
1122,0
1123,1
1124,4
1125,4
1126,3
1127,4
1128,1
1129,4
1130,3
1131,0
1132,1
1133,4
1134,1
1135,1
1136,4
1137,0
1138,4
1139,4
1140,3
1141,4
1142,0
1143,3
1144,1
1145,3
1146,4
1147,4
1148,4
1149,3
1150,0
1151,4
1152,0
1153,4
1154,4
1155,3
1156,4
1157,0
1158,0
1159,0
1160,4
1161,3
1162,0
1163,1
1164,4
1165,1
1166,4
1167,3
1168,0
1169,3
1170,4
1171,0
1172,4
1173,0
1174,4
1175,0
1176,4
1177,0
1178,4
1179,1
1180,4
1181,1
1182,1
1183,0
1184,0
1185,3
1186,4
1187,3
1188,4
1189,3
1190,0
1191,3
1192,4
1193,0
1194,4
1195,1
1196,1
1197,0
1198,4
1199,1
1200,4
1201,4
1202,0
1203,0
1204,4
1205,3
1206,1
1207,0
1208,4
1209,0
1210,4
1211,1
1212,4
1213,0
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,3
1222,4
1223,4
1224,1
1225,0
1226,0
1227,1
1228,1
1229,0
1230,1
1231,1
1232,1
1233,1
1234,4
1235,1
1236,3
1237,0
1238,0
1239,1
1240,3
1241,3
1242,4
1243,0
1244,4
1245,4
1246,4
1247,1
1248,1
1249,3
1250,4
1251,3
1252,1
1253,4
1254,1
1255,1
1256,1
1257,1
1258,4
1259,0
1260,4
1261,1
1262,4
1263,3
1264,1
1265,3
1266,4
1267,3
1268,4
1269,3
1270,4
1271,3
1272,0
1273,3
1274,4
1275,4
1276,3
1277,1
1278,3
1279,4
1280,3
1281,1
1282,3
1283,4
1284,3
1285,1
1286,1
1287,0
1288,3
1289,3
1290,3
1291,0
1292,3
1293,4
1294,3
1295,4
1296,3
1297,0
1298,3
1299,3
1300,3
1301,0
1302,1
1303,4
1304,3
1305,0
1306,1
1307,3
1308,3
1309,0
1310,3
1311,0
1312,3
1313,3
1314,4
1315,1
1316,1
1317,3
1318,1
1319,1
1320,4
1321,3
1322,3
1323,4
1324,1
1325,1
1326,1
1327,1
1328,3
1329,4
1330,4
1331,4
1332,1
1333,0
1334,4
1335,1
1336,4
1337,4
1338,3
1339,4
1340,4
1341,4
1342,1
1343,1
1344,1
1345,4
1346,1
1347,4
1348,1
1349,3
1350,0
1351,4
1352,1
1353,3
1354,3
1355,3
1356,1
1357,3
1358,1
1359,1
1360,1
1361,1
1362,3
1363,0
1364,3
1365,4
1366,1
1367,4
1368,1
1369,0
1370,4
1371,1
1372,3
1373,1
1374,1
1375,4
1376,1
1377,3
1378,1
1379,3
1380,1
1381,1
1382,4
1383,4
1384,1
1385,4
1386,4
1387,4
1388,4
1389,4
1390,1
1391,3
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,3
1401,4
1402,3
1403,3
1404,4
1405,3
1406,4
1407,4
1408,1
1409,4
1410,1
1411,4
1412,4
1413,4
1414,4
1415,4
1416,1
1417,4
1418,1
1419,4
1420,3
1421,1
1422,4
1423,1
1424,3
1425,1
1426,1
1427,1
1428,1
1429,1
1430,4
1431,4
1432,4
1433,3
1434,1
1435,3
1436,1
1437,0
1438,1
1439,1
1440,4
1441,1
1442,1
1443,3
1444,0
1445,4
1446,1
1447,3
1448,3
1449,3
1450,3
1451,3
1452,0
1453,1
1454,4
1455,0
1456,3
1457,4
1458,4
1459,1
1460,4
1461,4
1462,3
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,3
1472,0
1473,1
1474,0
1475,0
1476,1
1477,1
1478,4
1479,1
1480,0
1481,0
1482,3
1483,1
1484,3
1485,0
1486,1
1487,1
1488,3
1489,4
1490,3
1491,1
1492,3
1493,1
1494,1
1495,0
1496,3
1497,1
1498,3
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,0
1506,1
1507,1
1508,1
1509,4
1510,3
1511,1
1512,3
1513,3
1514,4
1515,3
1516,1
1517,4
1518,4
1519,4
1520,4
1521,1
1522,1
1523,1
1524,1
1525,1
1526,1
1527,4
1528,1
1529,1
1530,1
1531,1
1532,1
1533,4
1534,1
1535,4
1536,1
1537,4
1538,4
1539,3
1540,1
1541,4
1542,4
1543,0
1544,4
1545,4
1546,4
1547,4
1548,4
1549,1
1550,1
1551,4
1552,4
1553,1
1554,4
1555,4
1556,4
1557,1
1558,3
1559,1
1560,3
1561,1
1562,0
1563,4
1564,0
1565,4
1566,4
1567,1
1568,4
1569,1
1570,3
1571,1
1572,4
1573,1
1574,4
1575,1
1576,4
1577,1
1578,3
1579,1
1580,3
1581,1
1582,4
1583,1
1584,4
1585,1
1586,4
1587,1
1588,4
1589,1
1590,4
1591,1
1592,0
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,4
1601,1
1602,3
1603,1
1604,3
1605,1
1606,4
1607,1
1608,1
1609,1
1610,4
1611,1
1612,4
1613,1
1614,1
1615,1
1616,3
1617,1
1618,4
1619,1
1620,1
1621,3
1622,1
1623,3
1624,4
1625,1
1626,4
1627,0
1628,1
1629,0
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,2
1637,1
1638,1
1639,1
1640,3
1641,1
1642,4
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,4
1657,1
1658,1
1659,1
1660,3
1661,1
1662,1
1663,1
1664,1
1665,1
1666,3
1667,1
1668,3
1669,1
1670,3
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,4
1678,1
1679,1
1680,1
1681,1
1682,1
1683,4
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,4
1691,1
1692,1
1693,1
1694,1
1695,1
1696,0
1697,4
1698,1
1699,1
1700,1
1701,3
1702,3
1703,0
1704,0
1705,1
1706,3
1707,4
1708,3
1709,4
1710,3
1711,4
1712,1
1713,1
1714,3
1715,1
1716,3
1717,4
1718,1
1719,1
1720,1
1721,1
1722,0
1723,1
1724,0
1725,1
1726,0
1727,1
1728,0
1729,1
1730,3
1731,4
1732,3
1733,4
1734,3
1735,3
1736,3
1737,0
1738,1
1739,4
1740,1
1741,4
1742,0
1743,4
1744,1
1745,4
1746,1
1747,4
1748,1
1749,4
1750,3
1751,4
1752,3
1753,0
1754,3
1755,0
1756,0
1757,4
1758,3
1759,1
1760,3
1761,1
1762,1
1763,1
1764,3
1765,1
1766,3
1767,1
1768,3
1769,3
1770,0
1771,3
1772,3
1773,0
1774,0
1775,3
1776,3
1777,3
1778,3
1779,3
1780,0
1781,3
1782,1
1783,1
1784,0
1785,0
1786,0
1787,0
1788,0
1789,1
1790,0
1791,3
1792,4
1793,3
1794,1
1795,3
1796,0
1797,3
1798,0
1799,4
1800,3
1801,0
1802,1
1803,0
1804,1
1805,3
1806,1
1807,3
1808,1
1809,3
1810,1
1811,0
1812,0
1813,4
1814,0
1815,0
1816,1
1817,4
1818,1
1819,1
1820,0
1821,3
1822,0
1823,4
1824,1
1825,1
1826,1
1827,3
1828,3
1829,1
1830,3
1831,1
1832,3
1833,4
1834,4
1835,3
1836,4
1837,3
1838,4
1839,3
1840,4
1841,4
1842,3
1843,4
1844,0
1845,4
1846,3
1847,4
1848,3
1849,1
1850,1
1851,1
1852,3
1853,1
1854,1
1855,4
1856,3
1857,4
1858,4
1859,0
1860,4
1861,0
1862,4
1863,4
1864,4
1865,4
1866,4
1867,0
1868,4
1869,0
1870,1
1871,1
1872,4
1873,4
1874,4
1875,0
1876,4
1877,0
1878,4
1879,0
1880,4
1881,4
1882,4
1883,0
1884,4
1885,0
1886,4
1887,4
1888,4
1889,3
1890,4
1891,3
1892,4
1893,0
1894,4
1895,4
1896,4
1897,4
1898,0
1899,4
1900,3
1901,4
1902,0
1903,4
1904,3
1905,4
1906,3
1907,4
1908,3
1909,4
1910,3
1911,1
1912,3
1913,4
1914,4
1915,3
1916,4
1917,4
1918,3
1919,3
1920,3
1921,4
1922,3
1923,4
1924,4
1925,4
1926,4
1927,4
1928,4
1929,1
1930,3
1931,4
1932,4
1933,4
1934,1
1935,3
1936,1
1937,3
1938,4
1939,3
1940,4
1941,3
1942,1
1943,1
1944,4
1945,1
1946,4
1947,0
1948,1
1949,3
1950,1
1951,0
1952,4
1953,3
1954,4
1955,0
1956,4
1957,3
1958,4
1959,3
1960,4
1961,3
1962,4
1963,1
1964,4
1965,3
1966,4
1967,4
1968,1
1969,3
1970,4
1971,3
1972,1
1973,4
1974,3
1975,4
1976,0
1977,4
1978,1
1979,1
1980,0
1981,4
1982,3
1983,4
1984,3
1985,0
1986,4
1987,0
1988,4
1989,3
1990,1
1991,3
1992,4
1993,1
1994,4
1995,3
1996,3
1997,3
1998,4
1999,3
2000,1
2001,3
2002,1
2003,3
2004,0
2005,0
2006,4
2007,3
2008,4
2009,3
2010,1
2011,3
2012,0
2013,3
2014,4
2015,3
2016,1
2017,3
2018,4
2019,3
2020,3
2021,1
2022,4
2023,4
2024,3
2025,1
2026,3
2027,1
2028,3
2029,1
2030,3
2031,1
2032,3
2033,1
2034,1
2035,4
2036,3
2037,1
2038,3
2039,1
2040,3
2041,3
2042,3
2043,4
2044,3
2045,4
2046,1
2047,4
2048,3
2049,4
2050,3
2051,1
2052,3
2053,1
2054,3
2055,4
2056,0
2057,3
2058,4
2059,3
2060,4
2061,3
2062,1
2063,3
2064,4
2065,3
2066,1
2067,3
2068,4
2069,3
2070,4
2071,3
2072,4
2073,3
2074,0
2075,3
2076,4
2077,3
2078,4
2079,3
2080,4
2081,3
2082,1
2083,3
2084,1
2085,3
2086,4
2087,3
2088,3
2089,3
2090,4
2091,3
2092,1
2093,3
2094,4
2095,3
2096,1
2097,1
2098,4
2099,3
2100,4
2101,3
2102,4
2103,3
2104,4
2105,3
2106,4
2107,0
2108,4
2109,0
2110,0
2111,3
2112,1
2113,0
2114,1
2115,3
2116,4
2117,0
2118,4
2119,3
2120,4
2121,3
2122,4
2123,3
2124,4
2125,3
2126,4
2127,3
2128,1
2129,3
2130,1
2131,1
2132,1
2133,4
2134,1
2135,4
2136,1
2137,1
2138,1
2139,1
2140,4
2141,0
2142,4
2143,1
2144,0
2145,1
2146,0
2147,4
2148,0
2149,4
2150,1
2151,4
2152,0
2153,1
2154,0
2155,4
2156,0
2157,4
2158,0
2159,4
2160,0
2161,4
2162,4
2163,1
2164,1
2165,1
2166,4
2167,1
2168,1
2169,1
2170,1
2171,1
2172,0
2173,1
2174,1
2175,1
2176,1
2177,4
2178,0
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,3
2236,3
2237,3
2238,3
2239,1
2240,0
2241,1
2242,4
2243,1
2244,1
2245,1
2246,1
2247,3
2248,1
2249,3
2250,1
2251,1
2252,4
2253,4
2254,4
2255,3
2256,1
2257,1
2258,3
2259,3
2260,3
2261,3
2262,3
2263,4
2264,1
2265,3
2266,3
2267,1
2268,1
2269,0
2270,1
2271,4
2272,4
2273,1
2274,1
2275,1
2276,1
2277,1
2278,1
2279,4
2280,4
2281,4
2282,1
2283,4
2284,4
2285,4
2286,4
2287,4
2288,1
2289,1
2290,1
2291,1
2292,4
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,3
2306,3
2307,3
2308,0
2309,4
2310,3
2311,0
2312,3
2313,0
2314,0
2315,1
2316,3
2317,0
2318,1
2319,3
2320,0
2321,3
2322,0
2323,0
2324,0
